1265,321,1
851,876,1
680,-231,1
-400,627,1
145,-735,1
-52,0,0
1598,-82,1
-32,0,0
93,0,0
-90,-347,1
882,183,1
523,402,1
256,0,0
413,617,1
810,569,1
-423,-192,1
-198,-506,1
252,0,0
684,-340,1
-11,-786,1
-799,-194,1
-72,0,0
-856,-286,1
752,185,1
-262,-21,1
253,-4,1
270,2,1
92,1504,1
173,-809,1
431,0,0
-193,-84,1
-382,391,1
796,-265,1
-699,442,1
-485,563,1
363,0,1
-619,66,1
913,-44,1
-230,0,0
-422,0,0
316,0,0
-234,-1164,1
255,317,1
497,0,0
-244,0,0
117,923,1
864,-1665,1
518,-99,1
-79,103,1
-220,0,0
352,0,0
206,0,0
113,0,0
-265,0,0
-640,-93,1
-239,42,1
-860,1300,1
777,-428,1
98,852,1
51,377,1
171,-215,1
438,-287,1
73,927,1
10,-772,1
56,0,0
-302,0,0
677,741,1
-11,0,0
324,-584,1
-50,0,0
345,0,0
16,-863,1
-479,0,0
630,3,1
-294,-951,1
699,-412,1
466,0,0
-183,-590,1
-31,453,1
-324,1070,1
0,242,1
-444,-378,1
1278,-191,1
-1005,-88,1
-267,0,1
74,0,0
-208,495,1
32,236,1
154,209,1
847,215,1
551,-591,1
-314,0,0
340,815,1
-123,0,0
-77,0,0
-409,-874,1
-353,-918,1
-144,-32,1
48,0,0
-358,0,0
489,0,0
-95,0,0
-52,-614,1
-587,31,1
-29,0,0
-212,-688,1
141,0,0
-409,82,1
46,0,0
1021,576,1
25,0,0
86,-341,1
348,54,1
330,0,0
190,0,0
156,548,1
1129,-516,1
-1031,391,1
-146,-184,1
79,0,0
72,0,0
321,-297,1
-74,0,0
-134,268,1
-91,400,1
1040,-631,1
1705,-439,1
-87,0,0
-1157,-186,1
-141,73,1
-164,-30,1
-318,787,1
-311,937,1
-343,510,1
233,-245,1
-152,0,0
787,419,1
127,0,0
-411,-969,1
-4,86,1
522,-542,1
-329,364,1
1234,228,1
-278,0,0
-276,0,0
407,-748,1
405,0,0
75,0,0
-895,477,1
-91,518,1
338,-572,1
-146,-473,1
14,0,0
13,-252,1
-399,-560,1
218,0,0
822,-495,1
77,0,0
632,-600,1
-622,231,1
-119,283,1
-806,838,1
-1308,198,1
-344,-23,1
-19,-555,1
373,-298,1
425,695,1
-748,-222,1
-324,-333,1
-37,0,0
-287,-929,1
352,-582,1
561,-632,1
356,0,0
-1258,-661,1
-179,0,0
578,165,1
85,-482,1
-748,-33,1
-478,666,1
-179,472,1
-709,840,1
-72,0,0
-54,-171,1
1041,104,1
-399,449,1
-81,0,0
287,0,0
-269,0,0
96,0,0
-704,0,0
-414,0,0
-536,-820,1
-60,-432,1
895,-236,1
-104,0,0
-575,48,1
364,0,0
-65,-341,1
-514,534,1
315,-607,1
-931,-118,1
104,0,0
273,0,0
-76,358,1
127,0,0
632,-1328,1
-787,-281,1
51,0,0
-66,150,1
-408,235,1
60,395,1
1209,1429,1
284,0,0
-178,368,1
-281,-334,1
763,792,1
-325,-214,1
-13,38,1
728,-91,1
365,-1044,1
-1071,81,1
-125,1223,1
-164,166,1
140,548,1
-786,-131,1
140,0,0
-1453,155,1
564,1062,1
187,-190,1
-1016,-259,1
314,4,1
-70,-178,1
172,0,0
-723,450,1
-116,143,1
-379,705,1
-136,-122,1
232,-270,1
30,-215,1
-1239,243,1
-993,-451,1
-489,964,1
955,41,1
18,-342,1
184,0,0
21,-364,1
-251,-85,1
915,-472,1
-104,-60,1
-370,309,1
-206,622,1
695,443,1
-716,-24,1
-30,-123,1
252,0,0
-125,0,0
-482,0,0
105,281,1
1244,29,1
-86,-887,1
1026,-461,1
-102,0,0
-139,438,1
-862,446,1
117,-44,1
242,0,0
-1571,-474,1
87,149,1
-475,0,0
-70,0,0
613,-444,1
-466,262,1
-376,-285,1
-1203,-354,1
612,-698,1
594,29,1
-359,101,1
452,0,0
-219,-122,1
316,-351,1
381,165,1
-236,0,0
-48,0,0
211,821,1
263,276,1
-142,628,1
115,347,1
-294,-357,1
965,-1250,1
-64,0,0
