7.070999999999999508e-01,7.070999999999999508e-01,4.338597410439812840e+00,1.002110630811306136e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,2.920284729031582760e+00,2.730126395445233722e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,2.331887387007104184e+00,-7.197979187777914234e-01,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-1.373511109836544897e+00,1.953014079526267377e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,4.994860451152289826e-01,-2.290070309607159071e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.797475448469655346e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,5.480201988665429624e+00,-2.556700223075329959e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.103688759372251915e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.206315650271412965e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-3.115332076051658405e-01,-1.080847151239971771e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,3.026230661453382265e+00,5.724740156577114991e-01,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,1.795763446709591982e+00,1.252629486291276795e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.798244233299736816e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,1.419097059700385799e+00,1.923492481246300567e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,2.777755613074222030e+00,1.772386180079949192e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-1.451306316958121290e+00,-5.991469601367660491e-01,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-6.806666998091042142e-01,-1.576749068809889742e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.644745659039183572e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,2.345122489565934387e+00,-1.061919828684790623e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-4.037745643934087525e-02,-2.448831650788272363e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-2.739384385309951764e+00,-6.049680664262224727e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.490125553732862318e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-2.936459591055878615e+00,-8.935468924196082741e-01,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,2.578676335834698463e+00,5.764197505845467528e-01,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-9.007331220489207535e-01,-6.767318347522111033e-02,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,8.689432580873457379e-01,-1.537504277136725328e-02,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,9.282227507362663665e-01,7.736839294950226265e-03,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,3.186157394936444121e-01,4.685176568384070706e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,5.931431422991242375e-01,-2.522134781436829787e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.480140275217762813e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-6.622886656276483208e-01,-2.624146508180681403e-01,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-1.311730929966923087e+00,1.219046858455433702e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,2.728847427797873593e+00,-8.283477752275578698e-01,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-2.397592513939392767e+00,1.378614880535986575e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-1.665911604382069200e+00,1.753735120778253442e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,1.244407662728618469e+00,2.087321351186721685e-03,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-2.122258158798736360e+00,2.073736774469104316e-01,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,3.131604553539232505e+00,-1.393798317003140941e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.909758339780145198e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.447544583047391864e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.085516985441755677e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-8.023601715013501945e-01,-3.625462743840372148e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,8.758453467052025321e-01,9.900395856910555459e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.705516927218071910e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.366121474197921737e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,4.024950747639250981e-01,2.875406315748313624e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,2.964251717413322940e+00,-5.186529364426530897e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,1.776600913268131299e+00,-3.105574709166015746e-01,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-2.712876869889984111e-01,3.226718255813831870e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.572829705476984419e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.206877836801584447e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.061324963419963741e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.903963351819664807e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.087880600832483058e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-2.197129838571175497e+00,-2.910673924610311936e-01,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-8.222668844676700450e-01,1.324112009638301335e-01,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-2.949944567631022974e+00,4.050306440531635133e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,2.666558867387812448e+00,-1.333091652439563513e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,3.373860085833803035e-01,2.655084589768611281e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,1.752303686473477562e-01,1.176618711000336104e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,5.869632635154191647e-01,-6.718892834984422358e-01,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,1.504742582558314945e+00,-8.941401938194023513e-01,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,2.536380302082967830e-01,2.889564690141694037e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,3.705643338441377832e-02,-2.407119298149045239e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.937882999497197445e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.038036940353658011e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,2.323482579293957961e+00,2.308030271004385625e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.857193387860584355e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,1.112354462347950879e+00,-1.821919009807699164e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.725330762917459682e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.183110721272016219e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,5.743248470881443662e-02,-2.688827062927882761e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.644629024347340041e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,2.162053930303760474e+00,9.556283384433483796e-03,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-1.008763183045694234e+00,-2.963260328343107375e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,2.398861768479144452e+00,-1.286132334283148548e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.599379237156065114e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-6.289366751037274161e-01,-1.838525801931821135e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-1.065624193510536499e-01,1.413701833546393560e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-1.112061439507871619e+00,3.332689981639126220e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-1.840421336662789731e-03,7.544178512985033613e-01,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-1.524655392759236783e+00,-1.179027823583301604e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,4.383668787542760903e+00,-5.976312537927335189e-01,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-3.447268702030501952e+00,-2.754805342878563490e-01,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-9.168036345592742720e-01,-3.027798931156011619e-03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.563798681577726946e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-7.152420292155012849e-01,1.542844605003554248e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,1.101885665595608854e-01,7.357432726955109858e-01,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,5.299530805499946817e-01,6.530194441587068299e-01,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,2.905310143986695959e+00,6.701801070030319885e-01,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,1.891173316376742131e+00,-1.841199897025303400e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.077985256169061934e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,1.168738437762792959e+00,2.538626154180644079e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.245062744614460648e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.639745351626300862e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-1.403888418246395098e+00,-2.723059309054702393e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-1.211322263578577862e+00,-2.861432875497174955e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-4.958433209581530887e-01,-1.001937850547104936e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.654068399380413945e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.228567869241760757e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.677658290192882706e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.264276408792508022e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-1.816698433364876131e-01,-1.915033845722157846e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-2.015123234215129955e+00,9.946078211837483529e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.007911515871923458e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-7.283196887421720112e-01,-2.145522398262752706e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.862191703387748198e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-1.404993878682491371e+00,2.572671696664199370e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.589037158819903983e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,3.502546841545308265e+00,1.796901998942918244e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.684338405150182627e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,2.955643067366344745e-01,-1.065101786753723578e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,1.194699349595332194e+00,1.699930879685145335e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.132325479803013790e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.546436542288560645e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,5.375012791841993209e-01,1.708279658513855104e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,3.870745970365317756e+00,-1.607327740653768489e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-3.536037673566791550e+00,1.219420561238232503e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-5.020772252109898526e-01,-5.734038576916379304e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.733746976021656505e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.479820888035185744e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,1.100763275802417951e+00,-9.269024267308380027e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.538171263098764618e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-4.622125046161618123e-01,8.377821577921961138e-01,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-3.128712362284467030e-01,1.247338810906934103e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,3.568026805205774199e+00,-1.967575963491231539e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,5.845805963306673902e+00,-1.369073781391470845e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.012399521408270497e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-3.967381031339054509e+00,-5.797606202423788435e-01,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-4.848246209196020451e-01,2.302156403508349714e-01,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-5.638486768703543373e-01,-9.431415312069535428e-02,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-1.092816523909692750e+00,2.453494146892297945e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-1.067168593404878019e+00,2.920313411636410894e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-1.178825291626598881e+00,1.590999022437897370e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,8.008843874477453717e-01,-7.661388645872756475e-01,1.000000000000000000e+00
