1735,1918,1
-1108,-3642,1
-596,976,1
1467,491,1
-7,-782,1
-183,0,0
-3017,479,1
-662,0,0
40,0,0
2398,-1193,1
-1129,-197,1
-1330,1447,1
-345,0,0
-1739,1197,1
-300,3242,1
1208,-1499,1
-1684,-1619,1
-1054,0,0
312,404,1
-114,830,1
-1377,277,1
-358,0,0
511,1035,1
608,600,1
1858,-84,1
465,164,1
-879,-326,1
-2234,385,1
-1084,-361,1
941,0,0
-331,-1441,1
1022,1181,1
1234,-1592,1
-2138,2026,1
366,266,1
-1633,2089,1
3817,-392,1
589,-39,1
845,0,0
823,0,0
266,0,0
-1409,-560,1
-842,1253,1
481,0,0
-567,0,0
-977,88,1
-2272,618,1
394,-537,1
1286,-1275,1
-412,0,0
-665,0,0
-592,0,0
-1024,0,0
1723,0,0
-1638,-919,1
-214,-138,1
272,-1334,1
160,477,1
-1801,-312,1
163,1015,1
-1219,1532,1
-2439,2525,1
69,932,1
396,-2514,1
467,0,0
735,0,0
1880,-732,1
585,0,0
1403,-866,1
-87,0,0
702,0,0
524,423,1
2017,0,0
267,-885,1
-1972,15,1
68,-82,1
-1271,0,0
402,-918,1
1571,-1717,1
-433,2213,1
-772,212,1
-1503,537,1
-680,1978,1
82,-1762,1
729,408,1
-1235,0,0
-447,-1944,1
649,79,1
1809,1549,1
-53,-354,1
-256,2104,1
-349,0,0
-1575,-540,1
911,0,0
255,0,0
2126,-386,1
696,542,1
811,-1616,1
87,0,0
330,0,0
-105,0,0
-411,0,0
627,-2376,1
978,260,1
-343,0,0
-223,-121,1
-642,0,0
-108,477,1
-140,0,0
2712,1376,1
690,0,0
1473,-3407,1
-2004,-1156,1
-404,0,0
-393,0,0
-267,-74,1
-826,-822,1
-2385,-64,1
-1563,1040,1
554,0,0
832,0,0
-80,-287,1
-239,0,0
-351,-1248,1
-329,967,1
-1497,1008,1
-1941,-963,1
-913,0,0
141,1503,1
2116,-156,1
183,305,1
156,1691,1
47,-251,1
-836,-1286,1
-1320,995,1
52,0,0
-1918,-551,1
-208,0,0
1857,-929,1
665,1473,1
-2825,307,1
-76,5,1
-1642,-3265,1
-1265,0,0
-867,0,0
-315,1007,1
-352,0,0
173,0,0
-71,878,1
16,1549,1
-770,-207,1
2195,53,1
177,0,0
-1169,503,1
-611,550,1
-708,0,0
-196,1806,1
-633,0,0
2904,-660,1
287,-1782,1
325,228,1
-2094,1140,1
-647,-1832,1
-823,-1108,1
2532,-2126,1
-828,649,1
-350,833,1
461,1002,1
-1605,823,1
1162,0,0
-2623,-425,1
-1502,1160,1
600,-1371,1
-815,0,0
1839,-702,1
1261,0,0
-1049,-2866,1
-462,1441,1
-1411,615,1
-341,-18,1
-1114,882,1
805,1005,1
1055,0,0
-209,705,1
-1369,-598,1
2330,-945,1
1796,0,0
-1591,0,0
316,0,0
470,0,0
33,0,0
-324,0,0
-1331,-277,1
-2537,725,1
-1710,-314,1
397,0,0
2161,-3048,1
-968,0,0
41,24,1
291,-1016,1
-127,-1744,1
-1264,-1457,1
102,0,0
-1163,0,0
829,257,1
294,0,0
743,2476,1
-369,-537,1
163,0,0
1089,1431,1
776,713,1
307,730,1
-6,-590,1
1221,0,0
-1063,-1800,1
-906,641,1
-1103,843,1
2130,1776,1
-201,598,1
222,-840,1
-982,-292,1
-235,-310,1
-2486,936,1
-2265,149,1
2001,-915,1
67,484,1
-528,0,0
1961,-327,1
4095,1931,1
3166,-1396,1
-2149,-548,1
1760,2048,1
459,-1011,1
-1081,0,0
-979,271,1
-1969,1060,1
-1561,934,1
-269,-1220,1
-1491,1267,1
-1431,494,1
242,-795,1
462,1078,1
921,1929,1
-780,968,1
3214,482,1
-1147,0,0
-361,783,1
-1947,545,1
-825,-186,1
1877,-979,1
-1136,788,1
-346,-1490,1
58,1221,1
-1037,989,1
170,619,1
17,0,0
-445,0,0
172,0,0
848,-1911,1
770,-1728,1
-64,-1782,1
678,-1612,1
-1214,0,0
407,-708,1
-505,1959,1
-347,730,1
1260,0,0
110,-747,1
106,-1193,1
-100,0,0
903,0,0
1669,-998,1
722,-899,1
17,-30,1
-751,-1266,1
1985,582,1
-253,1667,1
548,911,1
-757,0,0
369,705,1
483,115,1
-1263,-2252,1
-669,0,0
-1030,0,0
-1996,-891,1
-1124,1843,1
708,497,1
211,-134,1
395,1103,1
1443,1489,1
-215,0,0
-947,0,0
45,0,0
1109,414,1
-508,-135,1
-1621,43,1
-912,-951,1
-156,0,0
1394,-510,1
-1025,-3667,1
328,0,0
1627,0,0
439,1512,1
104,453,1
-1737,-2728,1
-881,-808,1
-1479,-177,1
-1459,-43,1
1202,-2114,1
1313,0,0
-893,-1182,1
-750,0,0
-2405,598,1
1159,0,0
-2113,-2019,1
1292,-473,1
-846,0,0
364,-1459,1
281,250,1
-2116,-2794,1
-96,-1155,1
-904,-296,1
1599,-1402,1
865,0,0
1798,0,0
-1221,-88,1
471,-466,1
813,448,1
-362,0,0
-1602,-585,1
-713,0,0
399,-469,1
-959,-259,1
797,0,0
536,281,1
-2092,-300,1
-1013,-255,1
237,1340,1
274,-1505,1
-837,1678,1
-372,0,0
-707,0,0
2343,34,1
122,0,0
970,-784,1
634,-1818,1
1490,0,0
802,806,1
-251,-1641,1
-1120,560,1
879,153,1
2834,1881,1
-215,-2317,1
-1392,771,1
284,118,1
14,0,0
-1003,620,1
-1279,0,0
542,0,0
1498,-166,1
479,-636,1
-344,1231,1
605,0,0
-794,733,1
1347,-2103,1
-58,0,0
-1185,896,1
-710,0,0
240,0,0
914,-1589,1
1463,-1061,1
1580,0,0
1182,0,0
986,0,0
-198,365,1
-118,0,0
-1023,0,0
-76,-689,1
-58,-127,1
-805,-1175,1
1356,0,0
-1462,-360,1
1090,0,0
-1367,0,0
-252,-287,1
-650,1190,1
1612,87,1
605,0,0
724,448,1
-248,122,1
688,0,0
1165,-1499,1
-668,-591,1
-1842,-809,1
-1690,0,0
1212,-64,1
-1116,-481,1
144,-1150,1
1551,-314,1
526,0,0
1415,0,0
-2213,435,1
1157,0,0
411,1022,1
29,-950,1
923,-742,1
225,0,0
-1214,-1935,1
295,0,0
-300,-541,1
-694,0,0
-1413,0,0
-1239,651,1
876,3031,1
524,755,1
-335,0,0
586,1285,1
534,0,0
-3062,1421,1
-755,1543,1
492,1362,1
1917,-1345,1
-3686,586,1
1133,-3579,1
377,0,0
-1294,0,0
-76,0,0
453,0,0
467,0,0
1407,0,0
143,0,0
-501,0,0
205,-456,1
-80,3018,1
-566,161,1
-418,0,0
8,-165,1
226,-300,1
-726,0,0
-1534,397,1
-590,918,1
270,-762,1
180,-1137,1
-691,0,0
-547,0,0
1336,0,0
-653,-2055,1
-715,1316,1
280,799,1
-700,-121,1
482,0,0
-168,0,0
-1634,0,0
1958,398,1
-2163,96,1
250,-925,1
-208,-447,1
1418,0,0
-1448,1139,1
-43,-793,1
1551,-776,1
1045,0,0
-667,-296,1
467,-557,1
-35,0,0
-2284,958,1
-419,0,0
1738,0,0
884,889,1
911,-2801,1
561,-1418,1
-1557,0,0
-2656,2728,1
105,-518,1
22,0,0
873,0,0
949,1469,1
1179,3466,1
722,0,0
1073,0,0
785,0,0
639,0,0
-832,-1873,1
224,216,1
1,0,0
-2009,-210,1
1572,0,0
-267,-1222,1
60,0,0
-213,-657,1
254,0,0
-112,299,1
505,0,0
-659,0,0
1111,-1436,1
1693,1150,1
-2711,-2198,1
425,0,0
316,-3082,1
-939,-738,1
217,96,1
296,1317,1
883,262,1
1122,0,0
-1032,153,1
-298,117,1
1132,53,1
1602,0,0
-93,0,0
-44,-2679,1
-615,-2153,1
-1034,0,0
1554,0,0
-50,0,0
1347,-842,1
419,-986,1
265,0,0
525,0,0
1057,1183,1
364,816,1
-1012,0,0
85,0,0
759,0,0
1244,153,1
3548,-206,1
1105,0,0
556,0,0
-2269,0,0
-317,0,0
-1690,1430,1
-467,-1021,1
766,-1781,1
-1232,0,0
-133,0,0
-2536,163,1
-549,1589,1
138,1660,1
-1211,3554,1
130,-1102,1
471,0,0
-1875,-350,1
-1337,1427,1
-535,-568,1
601,1393,1
-307,0,0
-122,-546,1
416,-1319,1
326,1135,1
-1296,0,0
1408,-157,1
-2012,1044,1
-845,0,0
1252,0,0
274,0,0
279,-3027,1
-427,576,1
-854,0,0
-1207,635,1
-897,0,0
591,0,0
-327,-388,1
685,2814,1
1167,570,1
3204,176,1
-1554,1493,1
152,0,0
-1391,0,0
-816,-1198,1
-628,-2691,1
651,0,0
-1237,884,1
-1353,762,1
220,0,0
-1221,0,0
-589,0,0
15,-720,1
-867,0,0
-957,-941,1
317,0,0
-84,0,0
716,0,0
-1455,0,0
1578,-3510,1
1088,-97,1
1064,2061,1
21,0,0
358,0,0
-716,0,0
894,0,0
1608,0,0
-163,0,0
221,787,1
-765,0,0
1717,160,1
-521,0,0
2746,-1864,1
-322,0,0
2,0,0
-995,444,1
243,0,0
1278,0,0
83,-1676,1
-324,0,0
-247,0,0
-1753,-211,1
-667,0,0
-1005,-1865,1
-266,0,0
1518,468,1
82,0,0
-273,0,0
-813,716,1
-608,-350,1
1829,1082,1
-1218,0,0
-1361,-221,1
-1134,-1341,1
84,806,1
1018,-401,1
-50,873,1
-488,1196,1
947,316,1
719,-102,1
-221,0,0
246,0,0
18,-614,1
-546,363,1
847,-132,1
-1472,0,0
1833,887,1
-271,3121,1
21,617,1
266,0,0
-105,0,0
-831,-961,1
-243,0,0
637,186,1
-292,0,0
2210,1339,1
-1381,-1475,1
19,2688,1
1086,0,0
-557,1503,1
3,-347,1
-28,125,1
-768,0,0
748,1479,1
-788,-1468,1
9,0,0
-1658,2827,1
-956,-343,1
70,0,0
803,0,0
399,1782,1
2379,1586,1
-57,-1370,1
1129,-59,1
-170,-613,1
692,0,0
-986,0,0
-142,0,0
-1209,1267,1
-835,334,1
168,-1215,1
802,-1452,1
-681,1329,1
-1475,2174,1
-855,0,0
-688,0,0
81,197,1
965,1206,1
-539,0,0
-2783,0,0
-208,-2268,1
-744,-1194,1
946,0,0
664,0,0
1090,191,1
-255,0,0
642,0,0
-664,0,0
341,-71,1
-1010,1549,1
1975,-999,1
77,0,0
-1384,683,1
3115,333,1
-2147,-667,1
-2133,863,1
1234,0,0
1414,-1280,1
807,-427,1
1936,-338,1
355,921,1
279,1808,1
-204,534,1
1609,-3174,1
-225,-200,1
407,0,0
1141,1343,1
365,0,0
64,631,1
-809,-687,1
578,-2072,1
-3567,-1344,1
1250,0,0
1256,-1025,1
-1168,0,0
317,-1435,1
545,150,1
1977,993,1
-526,0,0
-80,-1300,1
24,135,1
-2348,-988,1
1745,-1125,1
-743,1235,1
-202,1310,1
-1918,1368,1
-1299,-1327,1
349,-168,1
-887,0,0
76,-1076,1
2041,0,0
383,-1143,1
-2350,-12,1
-883,1134,1
383,822,1
1219,-211,1
-1072,-152,1
1302,-1181,1
2257,-711,1
-980,0,0
-455,0,0
1339,-1086,1
-18,248,1
-630,572,1
-267,0,0
886,2792,1
-589,-215,1
894,-2114,1
397,904,1
-387,-1331,1
-555,2014,1
-1223,0,0
257,0,0
-2089,-193,1
1401,-1901,1
-2064,917,1
-65,337,1
-207,0,0
-2005,-2932,1
191,717,1
