7.070999999999999508e-01,7.070999999999999508e-01,2.693728877707280311e+00,2.721323344593601146e+00,3.829069862567700433e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-1.446717550224222437e+00,-5.166054326537425467e+00,5.364802789932061167e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-1.107560543832403877e+00,1.384981268726811710e+00,1.773376291986125342e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,1.789445373424979335e+00,6.974187958811790544e-01,1.920548807325764828e+00,1.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-3.600851008335250181e-01,-1.109941865649374915e+00,1.166889979802511190e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.051582637658008745e-01,0.000000000000000000e+00,2.051582637658008745e-01,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-4.020606069749335987e+00,6.803002167649739862e-01,4.077754474344387425e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.421650204064419443e-01,0.000000000000000000e+00,7.421650204064419443e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.575851730144606805e-02,0.000000000000000000e+00,4.575851730144606805e-02,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,3.632077084110005405e+00,-1.691980367613088454e+00,4.006841837320904709e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-1.558129585855744015e+00,-2.806754293701980707e-01,1.583207662617616807e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-2.771819013059320547e+00,2.053223638689166020e+00,3.449450383992951785e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.873268174079522730e-01,0.000000000000000000e+00,3.873268174079522730e-01,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,-2.358368904873741734e+00,1.698594845768155004e+00,2.906394388507092419e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-2.022061121978471210e-01,4.598447273787027001e+00,4.602890900467825119e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,1.801938025984962000e+00,-2.126135647875184276e+00,2.787011561270639870e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,-2.657312030284115778e+00,-2.296853818648879386e+00,3.512384473621108061e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.180632184122412109e+00,0.000000000000000000e+00,1.180632184122412109e+00,0.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,5.696739340084784331e-01,5.740305840070617505e-01,8.087270877522185764e-01,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,5.453436230625541281e-02,1.177944784885563978e+00,1.179206475945263621e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,-2.110822249395208683e+00,3.934563088034908063e-01,2.147179181037091933e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.017809362082618851e-01,0.000000000000000000e+00,4.017809362082618851e-01,0.000000000000000000e+00
-7.070999999999999508e-01,-7.070999999999999508e-01,1.724460173940456365e+00,1.467933942037773942e+00,2.264639695336392311e+00,1.000000000000000000e+00
7.070999999999999508e-01,-7.070999999999999508e-01,1.111074215706848500e+00,8.514568033679763559e-01,1.399808772943719415e+00,1.000000000000000000e+00
7.070999999999999508e-01,7.070999999999999508e-01,3.387744787646229216e+00,-1.199896050831048555e-01,3.389869061122006588e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,1.377204123596365015e+00,2.338641017323372928e-01,1.396919330573496376e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-8.440205303676840964e-01,-4.623763136559548848e-01,9.623733740665401104e-01,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-3.254496065704693297e+00,5.471845727996985653e-01,3.300175086021545745e+00,1.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-3.076512109198541900e+00,-5.125714530063913976e-01,3.118919083990853380e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.054451726931136646e+00,0.000000000000000000e+00,1.054451726931136646e+00,0.000000000000000000e+00
-7.070999999999999508e-01,7.070999999999999508e-01,-8.218902687446996147e-01,-2.044091865528571361e+00,2.203137573683792816e+00,1.000000000000000000e+00
